ahe,female,age,northeast,midwest,south,west,yrseduc
16.6666660309,0,30,0,1,0,0,16
14.4230766296,1,38,0,1,0,0,16
17.3076915741,1,33,0,1,0,0,14
26.8793697357,0,43,0,1,0,0,14
21.5010681152,1,39,0,1,0,0,13
17.8380336761,0,40,0,1,0,0,13
6.5999999046,0,21,0,1,0,0,12
10.5769233704,1,45,0,1,0,0,12
10.2564105988,0,46,0,1,0,0,12
14,1,44,0,1,0,0,13
16.8269233704,1,48,0,1,0,0,16
17.6923084259,0,48,0,1,0,0,20
17.2000007629,0,54,0,1,0,0,13
9.6153850555,1,36,0,1,0,0,14
12.0192308426,0,58,0,1,0,0,12
8.653845787,1,33,0,0,0,1,10
12,0,35,0,0,0,1,13
19.2307701111,0,43,0,1,0,0,16
8.1730766296,1,42,0,1,0,0,14
12.7403850555,0,37,0,1,0,0,16
7.2115383148,1,35,0,1,0,0,16
19.2307701111,0,31,0,1,0,0,16
9.2307691574,0,39,0,1,0,0,12
7.264957428,0,40,0,0,1,0,12
12.5,1,40,0,0,1,0,12
17.3076915741,0,32,0,0,1,0,13
10.5769233704,1,27,0,0,1,0,13
16.8269233704,0,64,0,0,1,0,12
17.7884616852,1,50,0,0,1,0,12
9.9358978271,0,26,0,0,1,0,9
18.8111896515,0,27,0,0,1,0,13
20.1923084259,0,36,0,0,1,0,16
19.2307701111,1,33,0,0,1,0,14
13.4615383148,0,44,0,0,1,0,12
23.9391765594,0,31,0,0,1,0,13
25,1,28,0,0,1,0,13
10.0520830154,0,33,0,1,0,0,13
9.765625,0,28,0,1,0,0,12
9.1346149445,0,33,0,0,1,0,12
15.3846149445,0,29,0,0,1,0,12
4.4230771065,1,23,0,0,1,0,12
27.8846149445,1,47,0,0,1,0,12
8.0419578552,1,40,0,0,1,0,16
34.9650344849,0,40,0,0,1,0,16
16.0256404877,0,37,0,0,1,0,12
12.0192308426,1,28,0,0,1,0,16
24.8397426605,0,42,0,0,1,0,14
27.1153850555,0,36,0,0,1,0,16
21.6346149445,1,52,0,0,1,0,16
15.3846149445,0,28,0,0,1,0,12
16,0,40,0,0,0,1,14
12.0192308426,1,26,0,0,1,0,12
16.4835166931,1,49,0,0,1,0,9
9.8901100159,0,52,0,0,1,0,8
8.2417583466,1,40,0,0,1,0,13
17.3076915741,1,43,0,0,1,0,12
24.0384616852,0,42,0,0,1,0,12
11.2179489136,1,41,0,0,1,0,14
20,0,36,0,0,1,0,13
6.9230771065,1,31,0,0,1,0,12
8.1730766296,1,45,0,0,1,0,12
9.6153850555,0,21,0,0,1,0,12
9.1346149445,1,31,0,0,1,0,12
9.6153850555,0,32,0,0,1,0,12
9.3999996185,1,34,0,0,1,0,13
26.9230766296,0,41,0,0,1,0,14
13.3547010422,1,34,0,0,1,0,13
30.7692298889,1,41,0,0,1,0,16
9.2948713303,1,35,0,0,1,0,16
30,0,58,0,0,1,0,16
28.2051277161,1,43,0,0,1,0,16
23.0769233704,1,53,0,0,1,0,12
18.9708938599,1,35,0,0,1,0,16
12.8571424484,1,32,0,0,1,0,14
28.8461532593,0,34,0,0,1,0,16
10.7692308426,0,34,0,0,1,0,10
20.0320510864,1,35,0,0,1,0,20
19.2307701111,0,44,0,0,1,0,6
23.058172226,1,41,0,0,1,0,13
19.2307701111,1,42,0,0,1,0,12
8.846154213,0,24,0,0,1,0,12
13.221154213,1,24,0,0,1,0,12
22.6923084259,0,49,0,0,1,0,16
6.7873301506,0,53,0,0,1,0,16
5.936920166,1,42,0,0,1,0,13
19.2307701111,0,43,0,0,1,0,12
14.4230766296,1,41,0,0,1,0,12
16.2393169403,0,31,0,0,1,0,13
11,1,31,0,0,1,0,12
8.4134616852,0,42,0,0,1,0,12
16.8269233704,1,52,0,0,1,0,12
14.4230766296,1,31,0,0,1,0,12
16.6420116425,0,30,0,0,1,0,12
36.0576934814,1,54,0,0,1,0,20
7.2115383148,1,49,0,0,1,0,6
6.7307691574,0,34,0,0,1,0,13
20.1923084259,1,44,0,0,1,0,18
36.0576934814,0,41,0,0,1,0,18
6.7307691574,0,28,0,0,1,0,9
8,0,31,0,0,1,0,12
13.9423074722,0,47,0,0,1,0,16
14.4724559784,1,45,0,0,1,0,16
40.3846168518,0,44,0,0,1,0,14
18.9903850555,1,45,0,1,0,0,12
19.6153850555,0,41,0,1,0,0,13
10,0,50,0,0,1,0,12
23.0769233704,0,47,0,0,1,0,12
6.0096154213,1,42,0,0,1,0,8
2.9585797787,0,29,0,0,1,0,12
6.0096154213,0,42,0,0,1,0,12
6.1290483475,0,35,0,0,1,0,12
3.5714285374,0,25,0,0,0,1,12
12.0192308426,0,61,0,0,1,0,9
2.7472527027,1,53,0,0,1,0,16
24.0384616852,0,27,0,0,1,0,14
17.6282043457,0,48,0,0,1,0,13
12.5,1,49,0,0,1,0,13
16.5865383148,0,44,0,0,1,0,16
24.5673084259,1,42,0,0,1,0,13
15.1442308426,0,32,0,0,1,0,14
20.1183433533,1,49,0,0,1,0,13
5,1,31,0,1,0,0,14
7.5,1,41,0,0,1,0,13
8.75,0,41,0,0,1,0,13
7.5910930634,1,35,0,0,1,0,12
5.7692308426,0,33,0,0,1,0,12
8.2417583466,0,23,0,0,1,0,14
6.9230771065,0,33,0,0,1,0,10
14.4230766296,1,45,0,0,1,0,12
4.8076925278,0,40,0,0,1,0,12
7.3964495659,1,42,0,0,1,0,12
9.13509655,1,42,0,0,1,0,6
15.3846149445,1,45,0,0,1,0,12
9.6153850555,0,34,0,0,1,0,12
3.6057691574,1,27,0,0,1,0,12
8.653845787,0,28,0,0,1,0,14
11,0,45,0,0,1,0,12
6.5,1,45,0,0,1,0,12
9.5,1,25,0,0,1,0,12
9.5,1,23,0,0,1,0,12
10.4166669846,0,37,0,0,1,0,6
17.8571434021,1,33,0,0,1,0,12
9.6153850555,0,26,0,0,1,0,12
10.721154213,1,22,0,0,1,0,12
8.1730766296,1,49,0,0,1,0,6
7.2115383148,1,25,0,0,1,0,11
19.2307701111,1,44,0,0,1,0,12
11.8343191147,1,26,0,0,1,0,13
9.6153850555,0,58,0,0,1,0,13
7.2115383148,1,56,0,0,1,0,12
8.8942308426,1,30,0,0,1,0,13
10,1,48,0,0,1,0,10
16.8269233704,1,53,0,0,1,0,12
9,1,37,0,0,1,0,10
19.2307701111,0,40,0,0,1,0,12
23.0769233704,1,51,0,0,1,0,16
4.8422856331,1,37,0,0,1,0,11
13.7362632751,1,32,0,0,1,0,12
16.5865383148,0,27,0,0,1,0,12
6.1428570747,1,40,0,0,1,0,12
8.2692308426,1,28,0,0,1,0,13
13.7362632751,0,47,0,0,1,0,12
28.2051277161,0,37,0,0,1,0,9
16.1111106873,1,50,0,0,1,0,12
5.6133055687,1,47,0,0,1,0,9
6,1,23,0,0,1,0,11
25.3846149445,0,41,0,0,1,0,13
26.4423084259,0,40,0,0,1,0,13
7.2115383148,1,45,0,0,1,0,12
13.8076925278,0,33,0,0,1,0,14
32.5,1,30,0,0,1,0,18
31.8047332764,0,32,0,0,1,0,16
30.7692298889,1,29,0,0,1,0,14
4.4871792793,1,30,0,0,1,0,13
5.7692308426,1,60,0,0,1,0,12
15.3846149445,0,36,0,0,1,0,12
16.8269233704,0,52,0,0,1,0,13
22.5961532593,1,58,0,0,1,0,12
13.4225959778,1,31,0,0,1,0,13
9,0,32,0,0,1,0,13
23.0769233704,1,63,0,0,1,0,16
40.3846168518,0,62,0,0,1,0,16
15,0,46,0,0,1,0,12
4.8076925278,1,46,0,0,1,0,10
40.8653831482,0,52,0,0,1,0,16
27.6923084259,0,37,0,0,1,0,14
6.9230771065,1,37,0,0,1,0,14
24.0384616852,0,33,0,0,1,0,16
21.9780216217,1,34,0,0,1,0,14
12.3995723724,1,40,0,0,1,0,12
11.1888113022,0,39,0,0,1,0,12
12.2781066895,0,39,0,0,1,0,16
14.9545822144,1,31,0,0,1,0,16
15.8653850555,0,38,0,0,1,0,12
12.0192308426,1,33,0,0,1,0,12
9.2307691574,0,36,0,0,1,0,12
13.4615383148,1,36,0,0,1,0,13
17.889087677,0,28,0,0,1,0,19
16.9230766296,0,37,0,0,1,0,16
4.3269228935,0,41,0,0,1,0,6
14.4230766296,0,39,0,0,1,0,12
9,1,49,0,0,1,0,9
16.3461532593,0,39,0,0,1,0,13
13.4615383148,0,21,0,0,1,0,12
7.2115383148,0,57,0,0,1,0,12
19.2307701111,0,52,0,0,1,0,14
15.1442308426,1,45,0,0,1,0,14
18.5,0,37,0,0,1,0,12
26.2664165497,1,35,0,0,1,0,16
7.6923074722,0,58,0,0,1,0,11
15.3846149445,1,38,0,0,1,0,12
10,0,40,0,0,1,0,6
29.3522262573,0,44,0,0,1,0,12
8.5,1,27,0,0,1,0,16
16.3461532593,0,30,0,0,1,0,16
5.7692308426,1,35,0,0,1,0,12
19.2307701111,0,38,0,0,1,0,16
19.2307701111,1,37,0,0,1,0,18
19.7115383148,1,50,0,0,1,0,13
19.2307701111,1,50,0,0,1,0,13
35.5029602051,0,45,1,0,0,0,16
31.1538467407,0,43,0,0,1,0,16
25.6410255432,0,57,0,0,1,0,14
8.2417583466,1,56,0,0,1,0,18
25.6410255432,0,44,0,0,1,0,16
12.1557693481,1,28,0,0,0,1,14
13.7591342926,0,29,0,0,0,1,16
44.3786964417,0,31,0,0,0,1,14
30.2884616852,0,49,0,0,0,1,13
14.4230766296,1,41,0,0,0,1,14
39.4230766296,0,44,0,0,0,1,18
50.9615402222,0,47,0,0,0,1,13
17.3076915741,0,31,0,0,0,1,16
12.0192308426,1,36,0,0,0,1,13
20.9401702881,0,29,0,0,0,1,18
27.2435894012,0,46,0,0,0,1,12
19.7802200317,1,26,0,0,0,1,16
14.4230766296,0,30,0,0,0,1,16
30.7692298889,1,42,0,0,0,1,13
9.6153850555,0,22,0,0,0,1,11
7.7380952835,1,22,0,1,0,0,12
16.8269233704,0,44,0,0,0,1,11
6.0439562798,0,24,0,0,0,1,12
18.1623935699,1,37,0,0,0,1,14
25,0,47,0,0,0,1,16
18.2692298889,1,53,0,0,0,1,12
20,0,31,0,0,0,1,16
51.2820510864,1,42,0,0,0,1,16
17.3076915741,0,34,0,0,0,1,16
13.4615383148,1,40,1,0,0,0,12
38.4615402222,0,41,1,0,0,0,12
20,1,35,1,0,0,0,16
20.3846149445,0,35,1,0,0,0,13
14.903845787,0,54,1,0,0,0,11
9.5,1,23,1,0,0,0,14
25.6410255432,0,43,1,0,0,0,13
24.0384616852,1,40,1,0,0,0,16
13.9860143661,0,40,1,0,0,0,18
16.3461532593,0,58,1,0,0,0,13
21.367521286,0,36,1,0,0,0,12
13.4615383148,1,27,1,0,0,0,12
17.3076915741,0,37,1,0,0,0,12
13.9423074722,1,33,1,0,0,0,14
21.1538467407,0,32,1,0,0,0,16
15.1821861267,1,53,1,0,0,0,12
8,1,21,1,0,0,0,12
9.3636360168,1,50,1,0,0,0,16
22.422958374,0,51,1,0,0,0,12
37.2620201111,0,22,0,0,0,1,12
11.6831731796,0,48,1,0,0,0,12
8.2975959778,1,42,1,0,0,0,8
15.3846149445,0,31,1,0,0,0,12
5.9459457397,1,34,1,0,0,0,12
9.1090908051,1,52,1,0,0,0,12
19.7115383148,0,49,1,0,0,0,16
14.2307691574,0,38,1,0,0,0,16
32.0512809753,1,46,1,0,0,0,16
39.3356628418,0,51,1,0,0,0,16
21.8653850555,1,49,1,0,0,0,16
9.6153850555,0,26,1,0,0,0,12
20,0,55,1,0,0,0,12
37.9807701111,0,44,0,0,1,0,16
10.5494508743,0,22,0,0,1,0,13
12.0192308426,0,25,0,0,1,0,16
20.3966350555,0,48,0,0,1,0,12
24.6515388489,1,41,0,0,1,0,16
11,0,48,0,0,1,0,11
17.7884616852,0,32,0,1,0,0,16
16.8269233704,0,46,0,0,1,0,12
15.3846149445,0,57,0,0,1,0,10
11.0576925278,1,47,0,0,1,0,12
28.8461532593,0,52,0,0,1,0,16
53.8461532593,0,41,0,0,1,0,18
31.25,1,54,0,0,1,0,20
48.0769233704,0,38,0,0,1,0,16
48.0769233704,1,38,0,0,1,0,16
8.9743585587,0,38,0,0,1,0,12
6.9970846176,1,54,0,0,1,0,10
11.2179489136,0,30,0,0,1,0,20
42.735042572,0,42,0,1,0,0,16
16.8269233704,1,29,0,0,1,0,16
18.2692298889,0,26,0,0,1,0,16
35,0,51,0,0,1,0,18
17.2064781189,1,34,0,0,1,0,13
24.0384616852,0,32,0,0,1,0,14
9.6153850555,1,46,0,0,1,0,12
14.022436142,0,35,0,0,1,0,12
24.0384616852,0,27,0,0,1,0,16
20.1923084259,1,22,0,0,1,0,13
19,0,56,0,0,1,0,18
13.2478628159,0,41,0,0,1,0,12
12.5,1,31,0,0,1,0,6
24.0384616852,0,39,0,0,1,0,8
18.6057701111,0,47,0,0,1,0,10
12.9807691574,0,39,0,0,1,0,13
48.0769233704,0,45,0,0,1,0,16
21.6346149445,1,45,0,0,1,0,16
24.5192298889,1,32,0,0,1,0,14
20.625,1,46,0,0,1,0,16
24.8397426605,0,35,0,0,1,0,14
16.2393169403,0,30,0,0,1,0,12
19.2307701111,0,31,0,0,1,0,13
11.0576925278,0,39,0,0,1,0,10
48.7980766296,0,45,0,0,1,0,16
26.7788467407,1,39,0,0,1,0,12
19.2307701111,0,35,0,0,1,0,12
5.2083334923,1,51,0,0,1,0,12
9.6153850555,1,37,0,0,1,0,12
40.8653831482,1,30,0,0,1,0,16
19.7115383148,1,31,0,0,1,0,12
19.2307701111,0,39,0,0,1,0,12
28.8461532593,1,60,0,0,1,0,18
7.5,0,24,0,0,1,0,12
6.7307691574,1,34,0,0,1,0,14
4.4378700256,0,34,0,0,1,0,12
33.1730766296,0,41,0,0,1,0,13
12.9807691574,1,41,0,0,1,0,12
20.9790210724,0,45,0,0,1,0,13
26.2237758636,1,41,0,0,1,0,13
21.3670940399,0,44,0,0,1,0,12
8.75,1,24,0,0,1,0,14
13.9423074722,1,23,0,0,1,0,14
12.0192308426,1,28,0,0,1,0,12
16.9871788025,0,36,0,0,1,0,12
37.9807701111,0,38,0,0,1,0,13
17.3076915741,1,36,0,0,1,0,13
16.8269233704,0,34,0,0,1,0,12
14.4230766296,1,32,0,0,1,0,12
38.4615402222,0,42,0,0,0,1,18
16.8269233704,1,42,0,0,0,1,12
7.2115383148,0,30,0,0,0,1,12
10.5769233704,0,40,0,0,0,1,12
46.6346168518,0,33,0,0,0,1,20
12.0192308426,1,30,0,0,0,1,8
8.5416669846,1,38,0,0,0,1,13
39.6153831482,0,38,0,0,0,1,14
38.4615402222,0,45,0,0,0,1,16
29.8076915741,0,30,0,0,0,1,12
62.4000015259,0,42,0,0,0,1,12
8.0769233704,1,54,0,0,0,1,12
43.7908477783,0,59,0,0,0,1,16
18.3566436768,1,47,0,0,0,1,13
32.3426589966,0,47,0,0,0,1,13
12.9807691574,0,21,0,0,0,1,14
12.0192308426,0,59,0,0,0,1,13
42.3076934814,0,54,0,0,0,1,18
46.1538467407,0,38,0,0,0,1,18
30,0,43,0,0,0,1,13
8.1730766296,0,56,0,0,0,1,13
8.5470085144,1,59,0,0,0,1,12
8.5,1,31,0,0,0,1,8
16.3461532593,0,34,0,0,0,1,11
12.7403850555,0,23,0,0,0,1,16
16.8269233704,0,31,0,0,0,1,14
10.8173074722,0,40,0,0,0,1,12
28.8461532593,0,56,0,0,0,1,18
5.6089744568,0,39,0,0,0,1,12
12.5,0,37,0,0,1,0,12
18.4615383148,1,57,0,0,1,0,14
18.4615383148,0,57,0,0,1,0,13
14.4230766296,1,57,0,0,1,0,12
11.5384616852,0,60,0,0,1,0,12
8,0,25,0,0,1,0,12
28.8461532593,0,40,0,0,1,0,16
13.9423074722,1,40,0,0,1,0,14
23.601398468,0,41,0,0,1,0,12
31.25,0,55,0,0,1,0,16
27.8846149445,1,51,0,0,1,0,16
34.8076934814,0,42,0,0,1,0,12
5.7692308426,1,40,0,0,1,0,12
5.7692308426,0,41,0,0,1,0,12
4.1580042839,1,54,0,0,1,0,12
20.0320510864,0,43,0,0,1,0,12
18.2692298889,1,38,0,0,1,0,12
2.0673077106,1,21,0,0,1,0,13
15.3846149445,1,43,0,0,1,0,14
9.7633132935,1,30,0,0,1,0,13
11.748251915,0,32,0,0,1,0,12
13.778758049,0,33,0,0,1,0,12
34.6153831482,1,40,0,0,1,0,14
17.5480766296,1,31,0,1,0,0,13
14.2857141495,1,27,0,1,0,0,16
9.6153850555,1,27,0,1,0,0,16
23.0769233704,0,45,0,0,0,1,20
16.8269233704,0,21,0,1,0,0,14
26.9230766296,0,37,0,1,0,0,12
21.6346149445,1,46,0,1,0,0,20
18.8034191132,0,32,0,0,0,1,14
15.8653850555,1,32,0,0,0,1,16
26.9230766296,0,42,0,1,0,0,13
10.5769233704,0,26,0,1,0,0,16
12.32741642,0,49,0,1,0,0,12
18.2692298889,0,41,0,1,0,0,14
3.7762236595,1,43,0,1,0,0,12
15.6593408585,0,53,0,1,0,0,12
13.9423074722,1,46,0,1,0,0,13
9.6153850555,0,48,0,1,0,0,12
7.2115383148,0,22,0,1,0,0,12
8.653845787,0,24,0,1,0,0,12
15.3846149445,0,30,0,1,0,0,14
13.4615383148,0,63,0,1,0,0,12
28.8461532593,0,33,0,1,0,0,13
40.8653831482,0,33,0,1,0,0,16
26.2237758636,0,39,0,1,0,0,16
10.5769233704,1,25,0,1,0,0,11
7.5,0,24,0,1,0,0,12
12.0192308426,0,33,0,1,0,0,12
16.8269233704,0,43,0,1,0,0,12
22.4358978271,0,46,0,1,0,0,18
14.7435894012,0,50,0,1,0,0,14
21.367521286,1,47,0,1,0,0,12
27.7777786255,0,36,0,1,0,0,16
9.081196785,1,47,0,1,0,0,12
17.8571434021,1,39,0,1,0,0,14
20.1923084259,0,39,0,1,0,0,12
23.0769233704,1,38,0,1,0,0,18
4.1958041191,0,38,0,1,0,0,16
26.9230766296,0,34,0,1,0,0,13
8.935508728,1,30,0,1,0,0,13
20.2429141998,0,55,0,1,0,0,12
9.6153850555,1,44,0,1,0,0,14
28.8461532593,0,41,0,1,0,0,12
31.1188812256,0,36,0,1,0,0,12
25.5208339691,0,27,0,1,0,0,11
10.2564105988,1,36,0,1,0,0,11
11.1888113022,0,35,0,1,0,0,11
11.5384616852,0,47,0,1,0,0,14
23.0769233704,1,44,0,1,0,0,14
9.6153850555,0,59,0,1,0,0,12
4.8076925278,1,51,0,1,0,0,12
12.0192308426,1,33,0,1,0,0,16
25.7692298889,0,35,0,1,0,0,16
38.4615402222,0,44,0,1,0,0,16
11.0576925278,0,58,0,1,0,0,12
21.2550601959,1,47,0,1,0,0,14
13.846154213,0,48,0,0,0,1,18
20.1923084259,0,45,0,0,0,1,14
16.8269233704,1,33,0,0,0,1,16
26.0416660309,0,31,0,0,0,1,14
26.1538467407,0,35,0,0,0,1,13
10.096154213,1,35,0,0,0,1,13
27.8846149445,0,33,0,1,0,0,14
25.9615383148,1,36,0,0,0,1,16
12.5,0,34,0,0,0,1,14
10.5769233704,1,29,0,0,0,1,12
13.7362632751,0,35,0,0,0,1,11
24.5,0,33,0,0,0,1,14
14.1000003815,1,35,0,0,0,1,13
13.2867136002,0,26,0,0,0,1,13
14.7928991318,0,34,0,0,0,1,12
10.683760643,0,32,0,0,0,1,12
6.7708334923,1,30,0,0,0,1,12
19.2307701111,0,45,0,0,0,1,13
4.2735042572,1,39,0,0,0,1,13
25.9304027557,0,47,0,0,0,1,13
28.8461532593,0,28,0,0,0,1,13
21.1538467407,0,44,0,0,0,1,12
11.5384616852,1,34,0,0,0,1,16
30.7692298889,0,37,0,0,1,0,16
22.1153850555,1,37,0,0,0,1,14
19.7115383148,0,37,0,0,0,1,14
18.3150177002,1,35,0,0,0,1,14
14.9572649002,0,41,0,0,0,1,16
16.8269233704,0,45,0,0,0,1,14
8.0419578552,1,33,0,0,0,1,12
12.3931627274,0,30,0,0,1,0,13
19.2307701111,0,43,0,0,0,1,14
17.3076915741,1,42,0,0,0,1,14
29.2307701111,0,45,0,0,0,1,16
9.8901100159,0,41,0,0,0,1,12
8.653845787,1,39,0,0,0,1,12
5.7692308426,0,32,0,0,0,1,13
36.5384597778,0,44,0,0,0,1,13
16.8269233704,1,36,0,0,0,1,16
27.8846149445,0,29,0,0,1,0,13
15.3846149445,0,23,0,0,0,1,12
36,0,35,0,0,1,0,16
5.2884616852,1,39,0,0,1,0,10
9.1346149445,0,44,0,0,1,0,11
9.6153850555,1,41,0,0,1,0,12
4.2735042572,1,29,0,0,1,0,12
21.5,0,30,0,0,1,0,12
19.6581192017,1,38,0,0,1,0,13
20.6730766296,0,48,0,0,1,0,9
19.2307701111,1,47,0,0,1,0,12
9.1093120575,1,59,0,0,1,0,12
11.5384616852,1,52,0,0,1,0,16
12.2340421677,0,56,0,0,1,0,12
23.4615383148,1,46,0,0,1,0,16
41.4529914856,0,32,0,0,1,0,16
16.9413909912,0,36,0,0,1,0,16
36.0576934814,0,32,0,0,1,0,16
6.25,1,29,0,0,1,0,12
19.2307701111,0,38,0,0,1,0,12
13,1,36,0,0,1,0,12
20,0,55,0,0,1,0,12
9,1,55,0,0,1,0,12
26.9230766296,0,33,0,0,1,0,16
15.3846149445,0,47,0,0,1,0,12
23.0769233704,0,54,0,0,1,0,12
14.4230766296,0,41,0,0,1,0,12
17.3076915741,1,40,0,0,1,0,13
33.3333320618,0,49,0,0,1,0,13
47.0647773743,1,48,0,0,1,0,13
16.8269233704,1,25,0,0,1,0,16
31.25,1,35,0,0,1,0,16
24.0384616852,0,49,0,0,1,0,12
18.2692298889,0,50,0,0,1,0,12
13.9423074722,0,54,0,0,1,0,13
24.0384616852,0,30,0,0,1,0,12
14.4230766296,0,35,0,0,1,0,14
12.0192308426,1,26,0,0,0,1,12
23.0769233704,1,26,0,0,0,1,16
12.9807691574,1,52,0,0,0,1,9
17.7884616852,0,26,0,0,1,0,12
11.5384616852,0,26,0,0,0,1,13
14.5833330154,1,40,0,0,0,1,13
33.6538467407,0,50,0,0,0,1,13
23.0769233704,1,32,0,0,1,0,13
21.1538467407,1,48,0,0,0,1,13
22.5961532593,0,51,0,0,0,1,13
19.2307701111,0,54,0,0,0,1,13
24.0384616852,1,54,0,0,0,1,13
7.6121792793,0,45,0,0,0,1,12
40.8653831482,0,25,0,0,0,1,13
12.5201921463,1,48,0,0,0,1,12
12.6518220901,1,24,0,0,0,1,13
11.5384616852,0,58,0,0,0,1,12
8,1,38,0,0,0,1,13
12.5,0,37,0,0,0,1,12
27.4725265503,0,58,0,0,0,1,13
36.3825378418,0,47,0,0,0,1,12
31.1850318909,1,46,0,0,0,1,13
14.1700401306,1,41,0,0,0,1,12
19.2307701111,0,44,0,0,0,1,12
21.6346149445,1,37,0,0,0,1,16
24.2914981842,0,32,0,0,0,1,12
20.1923084259,0,48,0,0,0,1,12
35.4251022339,0,54,0,0,0,1,18
28.3400802612,1,42,0,0,0,1,16
16.6153850555,0,35,0,0,0,1,14
13.5975131989,0,42,0,0,0,1,13
28.8461532593,0,45,0,0,0,1,12
10.9890108109,0,24,0,0,0,1,12
7.5961537361,1,40,0,0,0,1,12
24.0384616852,0,40,0,0,0,1,12
19.2307701111,0,38,0,0,0,1,16
19.2307701111,1,37,0,0,0,1,16
10.096154213,1,55,0,0,0,1,14
7.1634616852,0,44,0,0,0,1,8
11.0576925278,1,36,0,0,0,1,10
19.2307701111,1,44,0,0,0,1,16
21.1538467407,1,35,0,0,0,1,14
24.0384616852,0,39,0,0,0,1,12
12.2377624512,1,37,0,0,0,1,16
15.3846149445,1,35,0,0,0,1,16
14.4230766296,1,55,0,0,0,1,13
15.3846149445,0,52,0,0,0,1,12
13.7980766296,1,52,0,0,0,1,13
15.3846149445,1,40,0,0,0,1,14
12.9807691574,1,34,0,0,0,1,11
19.2307701111,0,58,0,0,0,1,12
11.0576925278,1,28,0,0,1,0,13
7.6923074722,0,35,0,0,1,0,12
8.5470085144,0,33,0,0,1,0,12
12.9807691574,1,32,0,0,1,0,16
7.6923074722,0,29,0,0,1,0,16
12.0192308426,0,33,0,0,1,0,12
19.2307701111,0,39,0,0,1,0,13
7.3365383148,1,28,0,0,1,0,12
11.5384616852,0,47,0,0,1,0,13
7.2527470589,1,28,0,0,1,0,13
7.2115383148,1,37,0,0,1,0,14
13.9423074722,0,58,0,0,1,0,12
8.2417583466,0,35,0,0,1,0,14
11.0576925278,1,35,0,0,1,0,14
9.1346149445,0,30,0,0,1,0,13
14.4230766296,0,30,0,0,1,0,14
14.4230766296,1,33,0,0,1,0,14
2.8846154213,1,35,0,0,1,0,12
15.3846149445,0,33,0,0,1,0,13
8.2417583466,1,48,0,0,1,0,14
15.3846149445,0,54,0,0,1,0,16
7.2115383148,1,53,0,0,1,0,12
8.653845787,1,44,0,0,1,0,10
13.7019233704,1,35,0,0,1,0,12
12.5,0,36,0,0,1,0,12
14.4230766296,1,40,0,0,1,0,13
20.1759624481,0,39,0,0,1,0,13
20.1923084259,0,51,0,0,0,1,16
22.5,0,41,0,0,0,1,16
21.6346149445,0,60,0,0,0,1,13
19.2307701111,1,54,0,0,0,1,16
48.0769233704,0,41,0,0,0,1,16
18.4615383148,0,46,0,0,0,1,13
9.8901100159,1,38,0,0,0,1,14
19.7115383148,0,33,0,0,0,1,14
5.3418803215,1,33,0,0,0,1,14
15,0,47,0,0,0,1,12
21.6346149445,0,36,0,0,0,1,13
48.0769233704,0,58,0,0,0,1,12
22.0588226318,1,53,0,0,0,1,12
17.3076915741,0,48,0,0,0,1,13
13.4615383148,0,36,0,0,0,1,13
20.4081630707,1,34,0,0,0,1,16
16.25,0,36,0,0,0,1,13
9.6153850555,0,32,0,0,0,1,12
18.75,1,41,0,0,0,1,12
27.8846149445,0,49,0,0,0,1,16
9.6153850555,1,54,0,0,0,1,14
42.7884597778,0,34,0,0,0,1,20
61.0576934814,1,49,0,0,0,1,18
31.1188812256,0,46,0,0,0,1,16
43.2692298889,0,34,0,0,0,1,16
21.9780216217,0,52,0,0,0,1,20
14.4230766296,0,41,0,0,0,1,16
12.0192308426,1,42,0,0,0,1,12
7.2115383148,0,41,0,0,0,1,12
6.7307691574,0,47,0,0,0,1,13
12.0192308426,1,37,0,0,0,1,16
6.4285712242,1,46,0,0,0,1,6
27.4038467407,1,60,0,0,0,1,18
19.2307701111,1,52,0,0,0,1,12
22.5961532593,1,49,0,0,0,1,13
30,0,48,0,0,0,1,18
10.7692308426,1,45,0,0,0,1,16
38.4615402222,0,50,0,0,0,1,16
57.6923065186,1,49,0,0,0,1,19
28.8461532593,0,48,0,0,0,1,16
10,1,39,0,0,0,1,12
26.2237758636,0,48,0,0,0,1,20
29.7202796936,1,47,0,0,0,1,20
17.7884616852,0,29,0,0,1,0,13
5.9294872284,1,34,0,0,1,0,16
20.1923084259,1,28,0,0,0,1,14
13.9423074722,1,25,0,0,0,1,13
50.4807701111,0,50,0,0,0,1,16
23.5576915741,1,44,0,0,0,1,16
21.6346149445,1,40,0,0,0,1,16
21.6346149445,0,38,0,0,0,1,16
19.7115383148,1,40,0,0,0,1,14
19.2307701111,1,43,0,0,0,1,14
28.8461532593,0,41,0,0,0,1,14
19.2307701111,0,35,0,0,0,1,18
11.346154213,0,41,0,0,0,1,12
34.9650344849,0,38,0,0,0,1,20
9.6153850555,0,36,0,0,0,1,14
39.9038467407,0,37,0,0,0,1,16
19.2307701111,1,36,0,0,0,1,18
18.6965808868,1,62,0,0,0,1,14
43.2692298889,0,48,0,0,0,1,18
17.3076915741,0,42,0,0,0,1,14
57.6923065186,0,50,0,0,0,1,18
10.1587305069,1,49,0,0,0,1,12
24.4200248718,0,50,0,0,0,1,12
31.25,0,58,0,0,0,1,19
26.4423084259,1,51,0,0,0,1,16
34.6153831482,1,42,0,0,0,1,16
28.8461532593,0,47,0,0,0,1,16
31.25,1,44,0,0,0,1,16
